10	26267.7	15503.1
20	34237	10516.6
30	31577.4	7416.34
40	29762.5	5785.09
50	27282	4732.37
60	25790.7	4089.55
70	26115.7	3639.13
80	25985.5	3279.6
90	26603.2	2984.95
100	26725.7	2742.74
110	26097.7	2543.1
120	25424.1	2365.31
130	25581.1	2265.31
140	25280.1	2129.51
150	24750.3	2039.84
160	24237.8	1926.85
170	24079.4	1834.93
180	24013.3	1788.97
190	24373.7	1744.56
200	23905.1	1669.73
210	24263	1648.44
220	24292.3	1641.04
230	24051.5	1584.07
240	23735.5	1529.14
250	23821.2	1479.82
260	23761.7	1454.22
270	24205.8	1443.4
280	24232.2	1400.66
290	24041.3	1359.55
300	23911	1320.37
310	23760.2	1292.88
320	23641.7	1262.07
330	23479.9	1237.63
340	23756.4	1225.89
350	24227.6	1266.93
360	24100.6	1238.44
370	24168	1219.59
380	24268.5	1214.72
390	24319.5	1206.3
400	23996.8	1182.12
410	23638.9	1159.68
420	23713.5	1141.42
430	23680.1	1117.34
440	23879.7	1110.52
450	23614.1	1090.92
460	23511.1	1070.51
470	23523.7	1057.78
480	23489.2	1045.7
490	23343	1030.36
500	23263.8	1018.66
510	23118.6	1002.79
520	23219.8	995.825
530	23086.6	979.954
540	22934.8	963.897
550	22972.2	950.935
560	23027.1	943.269
570	22793.7	930.276
580	22915.6	923.899
590	22978.4	915.509
600	23291.9	931.634
610	23294.2	920.175
620	23386.7	911.424
630	23319.8	900.809
640	23414.2	904.453
650	23335.1	894.132
660	23443.3	887.783
670	23315.3	876.471
680	23401.7	869.614
690	23424.6	861.533
700	23533.5	857.236
710	23624.3	850.813
720	23581.3	845.975
730	23503.4	836.596
740	23534.2	832.291
750	23656.3	833.552
760	23533.5	825.095
770	23505.5	818.666
780	23538.5	812.242
790	23530.5	805.237
800	23655	803.719
810	23602.5	796.02
820	23571.9	789.122
830	23416.9	781.623
840	23311.1	774.207
850	23327.8	768.27
860	23313.5	761.939
870	23482.6	767.76
880	23485.6	763.375
890	23419.1	756.897
900	23483.2	755.352
910	23652.6	768.794
920	23546.8	762.063
930	23560.3	755.197
940	23515.9	748.176
950	23502.4	742.571
960	23676.4	745.57
970	23675.3	740.814
980	23691.7	735.868
990	23652.3	729.702
1000	23719.9	728.541
1010	23702.6	722.905
1020	23663.7	717.327
1030	23776.8	715.764
1040	23743	710.691
1050	23699.7	705.062
1060	23845.4	705.741
1070	23783.3	700.414
1080	23789.5	694.903
1090	23825	692.337
1100	23777	687.079
1110	23754.6	681.613
1120	23729.9	676.966
1130	23699.1	672.451
1140	23676.4	669.283
1150	23657.8	664.765
1160	23777.7	666.921
1170	23943.5	669.409
1180	23895.8	664.841
1190	23910.3	661.039
1200	23964.8	656.118
1210	23914.3	651.749
1220	24012.6	649.682
1230	23966	645.254
1240	23907.6	641.208
1250	23896.6	637.684
1260	23891.8	634.848
1270	23863.9	631.381
1280	23835.2	630.404
1290	23887.4	627.675
1300	23897.4	625.469
1310	24011.8	625.187
1320	24111.7	623.144
1330	24139.4	622.358
1340	24177.3	619.756
1350	24158	617.234
1360	24168.1	613.498
1370	24195	611.057
1380	24233.4	613.554
1390	24250.3	610.338
1400	24295.9	608.059
1410	24309.9	604.207
1420	24374	604.223
1430	24387.1	601.35
1440	24436	598.721
1450	24399.8	595.699
1460	24466	595.589
1470	24401.1	592.101
1480	24394.7	590.083
1490	24368.5	587.265
1500	24384.6	584.34
1510	24335.2	581.442
1520	24352.7	579.04
1530	24361.5	576.448
1540	24366.6	573.646
1550	24394.5	572.858
1560	24404.9	570.5
1570	24456.9	568.318
1580	24492.4	566.084
1590	24537	565.925
1600	24523.8	563.758
1610	24514.8	560.999
1620	24539.1	559.158
1630	24595.6	557.264
1640	24580.9	554.351
1650	24536	551.694
1660	24521.9	549.295
1670	24586.6	548.179
1680	24551.9	545.393
1690	24549.4	543.856
1700	24571	543.145
1710	24545.9	540.611
1720	24572.2	538.902
1730	24517.8	536.393
1740	24539.5	533.656
1750	24547.1	531.605
1760	24518.3	529.064
1770	24489.1	527.042
1780	24494.1	526.207
1790	24458.3	523.645
1800	24444.7	521.873
1810	24397.8	519.411
1820	24426.1	519.808
1830	24399.8	517.979
1840	24384.9	516.529
1850	24408.6	514.234
1860	24356.9	512.078
1870	24398.7	514.025
1880	24431.3	512.729
1890	24396.8	510.747
1900	24367.1	508.54
1910	24430	508.397
1920	24468.3	508.233
1930	24448.8	506.223
1940	24482.1	504.833
1950	24476.1	502.921
1960	24526.5	501.759
1970	24513.2	500.359
1980	24526	498.451
1990	24567.9	497.642
2000	24560.1	496.395
2010	24566.2	494.739
2020	24557.7	494.438
2030	24523.8	492.911
2040	24501.2	490.858
2050	24565	491.089
2060	24609.3	490.19
2070	24583.2	488.076
2080	24567.9	486.033
2090	24564.2	484.911
2100	24621.8	484.233
2110	24626.7	482.538
2120	24608.4	481.069
2130	24568.3	479.168
2140	24532.1	477.597
2150	24535.8	476.282
2160	24560.2	475.168
2170	24672.2	475.895
2180	24688.4	474.445
2190	24722.5	474.528
2200	24723.5	473.522
2210	24714.5	471.96
2220	24668.1	470.289
2230	24686.8	468.722
2240	24678.5	467.571
2250	24654.4	465.781
2260	24728.4	469.291
2270	24742.2	468.082
2280	24742.4	466.747
2290	24709.5	465.252
2300	24760.5	467.221
2310	24736.9	465.717
2320	24750.4	465.122
2330	24687.6	463.697
2340	24717.8	462.815
2350	24691.6	461.431
2360	24688.8	460.045
2370	24645.7	458.485
2380	24604.1	456.915
2390	24563	455.535
2400	24534.3	454.072
2410	24558.2	453.339
2420	24530.9	451.771
2430	24500.8	450.867
2440	24507.3	449.951
2450	24482.9	448.47
2460	24464.3	447.089
2470	24464.5	446.507
2480	24460.1	445.428
2490	24447.1	443.871
2500	24428.2	442.441
2510	24420.8	441.001
2520	24407.6	439.441
2530	24377.2	438.01
2540	24409	438.001
2550	24423.2	437.266
2560	24489.4	440.549
2570	24488.1	440.22
2580	24486.6	439.142
2590	24489.1	438.557
2600	24485.3	437.192
2610	24467.5	436.314
2620	24459.9	435.012
2630	24465	433.818
2640	24447.7	432.459
2650	24435.4	431.345
2660	24472.5	430.647
2670	24484.2	429.466
2680	24494.5	428.385
2690	24478.2	427.206
2700	24522.4	429.866
2710	24524.1	428.598
2720	24562.8	427.915
2730	24579.9	427.181
2740	24597.8	426.481
2750	24579.2	425.912
2760	24610.9	424.894
2770	24556.7	423.758
2780	24517.3	422.646
2790	24514.7	421.283
2800	24494.2	419.965
2810	24578.5	421.144
2820	24599.4	420.381
2830	24574.3	419.32
2840	24571.7	418.488
2850	24553.6	417.514
2860	24541.1	416.296
2870	24580	415.879
2880	24573.7	414.643
2890	24568.8	413.614
2900	24537.1	412.77
2910	24523.1	411.801
2920	24516.9	410.852
2930	24481.8	409.727
2940	24491.6	408.662
2950	24469.3	407.491
2960	24493.8	406.852
2970	24508.5	406.255
2980	24512.4	405.249
2990	24498.5	404.397
3000	24494.1	403.879
3010	24476.3	402.692
3020	24495.8	403.048
3030	24463.8	402.081
3040	24478.4	402.157
3050	24492.3	401.249
3060	24455.5	400.253
3070	24433.3	399.114
3080	24408.6	398.052
3090	24442.3	397.592
3100	24420.8	397.041
3110	24402.3	395.909
3120	24379.6	394.815
3130	24398.6	394.495
3140	24412.6	393.538
3150	24434.5	393.035
3160	24435.1	392.09
3170	24453.6	391.671
3180	24508.7	392.452
3190	24523.5	392.191
3200	24493.3	391.198
3210	24483.2	390.178
3220	24494.3	389.916
3230	24525.6	390.064
3240	24510.3	389.075
3250	24562.3	389.253
3260	24527	388.312
3270	24479	387.489
3280	24495.7	387.433
3290	24489	387.188
3300	24526.5	387.547
3310	24495.2	386.564
3320	24507.5	386.302
3330	24497.7	385.314
3340	24511.8	384.74
3350	24533	383.961
3360	24524	383.181
3370	24527.3	382.471
3380	24507.8	381.73
3390	24485.2	380.799
3400	24490	379.881
3410	24496.1	379.166
3420	24481.2	378.444
3430	24461.9	377.659
3440	24460.9	377.032
3450	24422	376.232
3460	24406.5	375.536
3470	24398.7	374.7
3480	24424.9	374.728
3490	24399.6	373.833
3500	24395.9	373.24
3510	24395.4	372.395
3520	24424.5	374.128
3530	24438.7	373.639
3540	24453.6	372.848
3550	24450.6	372.462
3560	24446.3	371.813
3570	24433.8	371.016
3580	24435.7	370.152
3590	24420	369.448
3600	24427.7	368.633
3610	24466.1	369.505
3620	24451.8	368.597
3630	24439	367.681
3640	24456.9	367.251
3650	24464.4	366.759
3660	24474.9	366.029
3670	24498.6	365.473
3680	24495.8	364.867
3690	24492.9	364.329
3700	24474.7	363.656
3710	24503.3	364.765
3720	24492.3	364.593
