3960	8152.56	134.327
3970	8150.46	134.118
3980	8147.25	133.821
3990	8159.52	134.036
4000	8161.19	133.793
4010	8170.1	133.823
4020	8165.47	133.574
4030	8161.24	133.339
4040	8163.24	133.221
4050	8167.26	133.184
4060	8170.34	132.963
4070	8164.21	132.731
4080	8157.64	132.475
4090	8156.63	132.227
4100	8158.67	131.987
4110	8154.55	131.723
4120	8154.08	131.463
4130	8165.07	131.368
4140	8164.26	131.125
4150	8159.61	130.93
4160	8151.71	130.656
4170	8144.96	130.418
4180	8141.3	130.179
4190	8148.19	129.995
4200	8141.97	129.752
4210	8157.85	129.65
4220	8157.06	129.407
4230	8154.43	129.18
4240	8146.94	128.959
4250	8141.18	128.796
4260	8136.53	128.533
4270	8137.61	128.296
4280	8134.04	128.078
4290	8144.8	128.05
4300	8150.95	128.025
4310	8155.57	127.862
4320	8150.84	127.621
4330	8148.39	127.368
4340	8144.14	127.142
4350	8150.33	127.273
4360	8160.31	127.203
4370	8156.1	126.949
4380	8147.68	126.719
4390	8142.77	126.519
4400	8132.06	126.324
4410	8123.81	126.087
4420	8120.11	125.843
4430	8123.2	125.836
4440	8119.46	125.662
4450	8118.31	125.482
4460	8120.75	125.393
4470	8114.32	125.2
4480	8113.69	124.984
4490	8114.61	124.838
4500	8119.44	124.626
4510	8112.72	124.389
4520	8117.11	124.255
4530	8119.26	124.091
4540	8114.66	123.891
4550	8118.86	123.746
4560	8124.19	123.584
4570	8125.47	123.535
4580	8119.86	123.33
4590	8119.42	123.312
4600	8122.17	123.205
4610	8132.96	123.268
4620	8130.56	123.036
4630	8136.1	122.934
4640	8133.61	122.76
4650	8129.23	122.574
4660	8129.05	122.34
4670	8132.88	122.285
4680	8127.94	122.051
4690	8134.7	121.887
4700	8137.88	121.717
4710	8148.93	121.946
4720	8151.24	121.752
4730	8153.12	121.665
4740	8161.91	121.768
4750	8162.16	121.552
4760	8162.36	121.339
4770	8160.58	121.176
4780	8153.24	120.983
4790	8151.28	120.879
4800	8147.86	120.7
4810	8137.79	120.507
4820	8134.1	120.306
4830	8130	120.115
4840	8131.06	120.079
4850	8140.33	120.164
4860	8137.65	119.944
4870	8129.32	119.756
4880	8132.39	119.628
4890	8129.89	119.463
4900	8125.86	119.343
4910	8120.99	119.128
4920	8121.63	118.957
4930	8120.75	118.785
4940	8137.44	118.991
4950	8140.09	118.814
4960	8136.44	118.666
4970	8139.28	118.536
4980	8134.82	118.338
4990	8137.97	118.292
5000	8135.59	118.148
5010	8137.53	117.966
5020	8133.07	117.776
5030	8140.39	117.652
5040	8133.2	117.462
5050	8147.93	117.502
5060	8143.43	117.395
5070	8147.5	117.228
5080	8158.17	117.359
5090	8160.19	117.172
5100	8166.68	117.086
5110	8167.52	116.908
5120	8165.16	116.768
5130	8163.71	116.607
5140	8159.6	116.432
5150	8153.8	116.252
5160	8159.31	116.102
5170	8166.34	116.055
5180	8160.83	115.908
5190	8150.95	115.729
5200	8155.81	115.756
5210	8148.59	115.57
5220	8144.24	115.383
5230	8142.47	115.215
5240	8139.56	115.05
5250	8138.24	114.909
5260	8142.9	114.911
5270	8143.37	114.736
5280	8141.86	114.604
5290	8143.36	114.488
5300	8151.9	114.468
5310	8145.91	114.288
5320	8147.3	114.146
5330	8146.74	113.985
5340	8152.96	113.911
5350	8154.52	113.78
5360	8158.07	113.696
5370	8159.15	113.606
5380	8157.16	113.485
5390	8151.42	113.306
5400	8157.52	113.218
5410	8154.91	113.045
5420	8158.88	112.99
5430	8154.92	112.832
5440	8156.37	112.782
5450	8166.76	112.947
5460	8169.26	112.789
5470	8168.38	112.639
5480	8163.98	112.463
5490	8156.09	112.308
5500	8153.86	112.196
5510	8158.81	112.116
5520	8162.08	111.986
5530	8163.27	111.893
5540	8163.39	111.752
5550	8158.42	111.589
5560	8160.91	111.559
5570	8159.44	111.476
5580	8161.43	111.498
5590	8170.37	111.38
5600	8169.12	111.235
5610	8167.3	111.077
5620	8165.7	110.927
5630	8166.49	110.82
5640	8162.7	110.646
5650	8164.12	110.538
5660	8164.62	110.478
5670	8160.48	110.32
5680	8159.48	110.179
5690	8161.62	110.078
5700	8165.2	110.099
5710	8163.2	109.993
5720	8156.26	109.842
5730	8147.51	109.697
5740	8150.56	109.583
5750	8149.5	109.434
5760	8149.47	109.301
5770	8142.74	109.155
5780	8139.69	109.02
5790	8145.09	109.088
5800	8147.67	108.949
5810	8147.41	108.827
5820	8142.06	108.699
5830	8139.16	108.548
5840	8140.86	108.401
5850	8143.3	108.324
5860	8139.52	108.162
5870	8133.85	108.018
5880	8137.84	107.96
5890	8130.93	107.805
5900	8139.26	107.87
5910	8136.91	107.725
5920	8140.29	107.667
5930	8135.65	107.527
5940	8138.4	107.437
5950	8140.69	107.446
5960	8143.95	107.42
5970	8144.52	107.271
5980	8147.87	107.174
5990	8152.22	107.092
6000	8153.42	107.046
6010	8153.35	106.934
6020	8155.16	106.833
6030	8158.36	106.722
6040	8155.61	106.57
6050	8151.7	106.421
6060	8159.96	106.42
6070	8154	106.278
6080	8148.93	106.141
6090	8144.21	106.004
6100	8141.63	105.889
6110	8139.86	105.734
6120	8133.69	105.591
6130	8130.03	105.473
6140	8126.17	105.332
6150	8127.49	105.23
6160	8129.1	105.163
6170	8128.48	105.036
6180	8132.45	105.022
6190	8141.88	105.276
6200	8141.83	105.149
6210	8138.82	105.014
6220	8134.56	104.891
6230	8138.87	104.833
6240	8141.81	104.844
6250	8145.48	104.818
6260	8143.11	104.686
6270	8146.16	104.567
6280	8148	104.491
6290	8149.39	104.433
6300	8141.44	104.309
6310	8143.56	104.201
6320	8140.68	104.065
6330	8143.77	103.944
6340	8145.26	103.859
6350	8144.93	103.773
6360	8143.42	103.656
6370	8144.46	103.592
6380	8145.93	103.517
6390	8149.59	103.478
6400	8153.72	103.382
6410	8153.4	103.275
6420	8150.89	103.159
6430	8149.8	103.018
6440	8151.08	102.983
6450	8153.81	102.87
6460	8155.88	102.767
6470	8152.48	102.637
6480	8156.12	102.599
6490	8157.88	102.514
6500	8154.6	102.404
6510	8150.46	102.284
6520	8153.33	102.176
6530	8151.73	102.066
6540	8153.38	101.971
6550	8149.96	101.853
6560	8142.96	101.73
6570	8142.8	101.631
6580	8139.52	101.541
6590	8141.87	101.437
6600	8142.18	101.359
6610	8136.72	101.242
6620	8137.78	101.132
6630	8137.02	101.005
6640	8132.61	100.878
6650	8128.61	100.764
6660	8128.64	100.702
6670	8133	100.652
6680	8127.64	100.542
6690	8126.67	100.48
6700	8126.18	100.473
6710	8126.09	100.338
6720	8128.18	100.248
6730	8125.56	100.133
6740	8126.24	100.042
6750	8126.03	99.9798
6760	8123.46	99.8811
6770	8120.44	99.7841
6780	8115.63	99.6578
6790	8112.22	99.5361
6800	8110.63	99.4265
6810	8112.35	99.3522
6820	8114.28	99.2949
6830	8116.06	99.1623
6840	8121.97	99.2305
6850	8123.36	99.1124
6860	8117.02	98.9993
6870	8120.31	98.9125
6880	8120.26	98.8519
6890	8118.92	98.7419
6900	8120.91	98.7377
6910	8117	98.6343
6920	8116.23	98.5933
6930	8117.69	98.501
6940	8117.4	98.445
6950	8116.22	98.3267
6960	8114.48	98.2128
6970	8111.66	98.0995
6980	8118.26	98.0697
6990	8125.69	98.0328
7000	8121.41	97.9218
7010	8123.93	97.8272
7020	8125.39	97.7407
7030	8127.59	97.7123
7040	8131.37	97.7295
7050	8131.5	97.6299
7060	8130.48	97.579
7070	8128.1	97.5001
7080	8135.14	97.4814
7090	8132.55	97.3734
7100	8142.71	97.4118
7110	8142.4	97.3172
7120	8138.54	97.2031
7130	8148.11	97.4408
7140	8146.79	97.3382
7150	8150.47	97.2849
7160	8150.39	97.1807
7170	8157.63	97.1407
7180	8154.83	97.031
7190	8151.58	96.9353
7200	8151.41	96.8383
7210	8147.74	96.7552
7220	8149.48	96.6688
7230	8149.06	96.5681
7240	8147.29	96.4671
7250	8149.93	96.4425
7260	8147.39	96.3295
7270	8150.39	96.2497
7280	8152.53	96.1893
7290	8155.74	96.1325
7300	8155.2	96.0316
7310	8152.96	95.9277
7320	8156.16	95.9132
7330	8158.29	95.8321
7340	8160.27	95.7822
7350	8160.28	95.6898
7360	8158.21	95.5779
7370	8154.56	95.4753
7380	8153.17	95.3821
7390	8155.04	95.3547
7400	8152.12	95.2571
7410	8153.8	95.1637
7420	8151.32	95.0768
7430	8149.71	94.9633
7440	8150.59	94.8842
7450	8147.47	94.7749
7460	8142.1	94.6727
7470	8137.33	94.5626
7480	8142.09	94.6416
7490	8144.14	94.6204
7500	8138.01	94.5229
7510	8136.22	94.4466
7520	8134.7	94.3752
7530	8133.24	94.2844
7540	8135.69	94.2005
7550	8134.74	94.09
7560	8135.15	93.9981
7570	8142.4	93.9678
7580	8145.77	93.9717
7590	8141.99	93.872
7600	8138.68	93.7643
7610	8139.12	93.7141
7620	8136.36	93.6238
7630	8132.89	93.5467
7640	8132.85	93.572
7650	8134.4	93.5294
7660	8136.22	93.4698
7670	8133.59	93.3839
7680	8130.48	93.2956
7690	8130.78	93.2841
7700	8140.71	93.3466
7710	8138.5	93.2685
7720	8139.62	93.1812
7730	8141.83	93.1246
7740	8149.87	93.2112
7750	8148.81	93.1074
7760	8147.84	93.0112
7770	8142.84	92.9194
7780	8145.77	92.9119
7790	8145.89	92.8215
7800	8145.15	92.7269
7810	8144.43	92.6276
7820	8151.86	92.6054
7830	8157.57	92.5627
7840	8157.68	92.476
7850	8157.52	92.4303
7860	8152.96	92.3396
7870	8152.28	92.2522
7880	8152.9	92.1729
7890	8155.62	92.2598
7900	8161.66	92.3355
7910	8165	92.3006
7920	8166.73	92.228
7930	8167.08	92.1609
7940	8166.63	92.0882
7950	8163.01	91.9911
7960	8164.22	91.921
7970	8166.35	91.8397
7980	8166.75	91.7331
7990	8165.96	91.6595
8000	8168.01	91.6083
8010	8166.3	91.5438
8020	8170.3	91.551
8030	8167.9	91.4586
8040	8165.13	91.3785
8050	8162.05	91.2894
8060	8169.81	91.328
8070	8169.27	91.2518
8080	8172.07	91.2198
8090	8170.28	91.1581
8100	8171.16	91.0973
8110	8173.99	91.0213
8120	8177.52	90.9411
8130	8176.37	90.8639
8140	8176.68	90.7939
8150	8179.73	90.7281
8160	8181.2	90.6737
8170	8179.44	90.5931
8180	8182.64	90.5589
8190	8179.43	90.4681
8200	8179.36	90.3914
8210	8177.67	90.3207
8220	8173.93	90.2423
8230	8175.39	90.2407
8240	8173.22	90.154
8250	8173.02	90.0898
8260	8170.11	90.0209
8270	8175.02	90.0334
8280	8171.98	89.9519
8290	8172.62	89.9126
8300	8170.16	89.8182
8310	8171.34	89.762
8320	8173.65	89.6949
8330	8167.91	89.6101
8340	8171.09	89.5915
8350	8168.93	89.5211
8360	8169.67	89.4538
8370	8170.83	89.391
8380	8166.95	89.2981
8390	8170.79	89.2769
8400	8166.2	89.1962
8410	8163.38	89.1012
8420	8163.92	89.0317
8430	8166.78	88.9817
8440	8161.99	88.9005
8450	8160.54	88.8276
8460	8155.65	88.7463
8470	8155.17	88.6637
8480	8153.95	88.5831
8490	8157.87	88.5973
8500	8158.82	88.5831
8510	8154.51	88.4971
8520	8154.51	88.4947
8530	8151.38	88.4189
8540	8151.64	88.3424
8550	8153.66	88.2904
8560	8151.94	88.2111
8570	8150.85	88.1315
8580	8156.09	88.1175
8590	8154.34	88.0494
8600	8155.04	87.9822
8610	8151.03	87.9069
8620	8152.32	87.8368
8630	8150.13	87.7461
8640	8146.56	87.6699
8650	8146.28	87.6087
8660	8142.05	87.5286
8670	8141.21	87.4656
8680	8146.16	87.4686
8690	8144.75	87.3909
8700	8147.2	87.3484
8710	8146.15	87.2931
8720	8145.53	87.2145
8730	8146.39	87.1913
8740	8144.59	87.1803
8750	8145.49	87.0968
8760	8145.03	87.0287
8770	8145.91	86.9639
8780	8155.06	87.0861
8790	8157.29	87.0848
8800	8155.44	87.0118
8810	8154.1	86.9491
8820	8153.54	86.9183
8830	8149.24	86.8397
8840	8148.13	86.761
8850	8149.78	86.7441
8860	8152.2	86.6829
8870	8154.49	86.7257
8880	8153.7	86.6449
8890	8153.49	86.5971
8900	8154.43	86.5099
8910	8156.05	86.509
8920	8154.75	86.4497
8930	8153.99	86.3834
8940	8152.62	86.3331
8950	8152.18	86.2664
8960	8155.63	86.225
8970	8155.66	86.1748
8980	8154.31	86.1137
8990	8154.23	86.0888
9000	8152.48	86.0201
9010	8154.02	85.9828
9020	8150.48	85.909
9030	8149.49	85.8259
9040	8152.21	85.7781
9050	8153.4	85.7875
9060	8149.57	85.7248
9070	8148.55	85.6428
9080	8152.23	85.5812
9090	8151.33	85.5151
9100	8151.14	85.4598
9110	8150.34	85.3821
9120	8151.86	85.3087
9130	8151.88	85.2418
9140	8149.13	85.1745
9150	8148.36	85.1239
9160	8148.22	85.0817
9170	8149.35	85.0292
9180	8146.57	84.9541
9190	8148.47	84.9733
9200	8148.29	84.9222
9210	8150.18	84.8605
9220	8148.66	84.7797
9230	8150.44	84.7093
9240	8148.15	84.642
9250	8146.85	84.578
9260	8143.38	84.5012
9270	8143.45	84.4427
9280	8147.5	84.5209
9290	8150.59	84.5113
9300	8156.97	84.5484
9310	8155.55	84.4761
9320	8154.22	84.4011
9330	8153.37	84.3393
9340	8152	84.2862
9350	8150.68	84.2124
9360	8152.3	84.2047
9370	8151.64	84.1798
9380	8146.82	84.1073
9390	8147.45	84.0396
9400	8151.65	84.0489
9410	8151.48	83.9904
9420	8152.91	83.9593
9430	8154.06	83.9345
9440	8154.45	83.887
9450	8152.27	83.8232
9460	8154.14	83.8091
9470	8149.64	83.7416
9480	8148.13	83.6718
9490	8142.57	83.6056
9500	8141.67	83.5355
9510	8140.4	83.4792
9520	8140.13	83.4114
9530	8138.36	83.3487
9540	8141.37	83.3346
9550	8140.43	83.2588
9560	8142.52	83.2865
9570	8146.2	83.3262
9580	8142.46	83.2595
9590	8141.52	83.2061
9600	8138.04	83.1381
9610	8135.34	83.0625
9620	8133.6	82.9915
9630	8131.45	82.9391
9640	8137.76	82.9649
9650	8135.41	82.9055
9660	8137.37	82.8633
9670	8139.13	82.8149
9680	8145.93	82.9217
9690	8146.09	82.8476
9700	8150.02	82.8259
9710	8149.75	82.7712
9720	8155.62	82.7868
9730	8156.65	82.7618
9740	8157.28	82.7012
9750	8157.79	82.676
9760	8157.59	82.6156
9770	8155.27	82.5593
9780	8153.83	82.4951
9790	8153.57	82.4284
9800	8159.11	82.4232
9810	8158.96	82.407
9820	8161.75	82.4053
9830	8163.19	82.336
9840	8158.38	82.2694
9850	8162.35	82.3019
9860	8157.41	82.2382
9870	8159.24	82.2075
9880	8162.07	82.179
9890	8161.9	82.1312
9900	8159.76	82.0628
9910	8162.28	82.0271
9920	8163.11	81.9628
9930	8164.95	81.9411
9940	8165.15	81.9062
9950	8161.58	81.8383
9960	8162.08	81.8035
9970	8159.93	81.7469
9980	8163.14	81.74
9990	8163.06	81.6668
10000	8163.68	81.6095


8	7.12249	0.0649963
16	15.1712	0.147498
32	31.2908	0.306485
64	63.4007	0.624603
128	130.129	1.29424
256	261.447	2.5558
512	517.82	5.09115
1024	1026.6	10.3633
2048	2049.94	20.237
4096	4102.05	40.9354
8192	8163.68	81.6095
